1,1292052,1994,肖申克的救赎,弗兰克·德拉邦特,"['蒂姆·罗宾斯', '摩根·弗里曼', '鲍勃·冈顿', '威廉姆·赛德勒']","['剧情', '犯罪']",美国,142,9.7,2860417
125,27010768,2019,寄生虫,奉俊昊,"['宋康昊', '李善均', '曹汝贞', '崔宇植']",['剧情'],韩国,132,8.8,1352226
126,10577869,2013,时空恋旅人,理查德·柯蒂斯,"['多姆纳尔·格里森', '瑞秋·麦克亚当斯', '比尔·奈伊', '莉迪亚·威尔逊']","['喜剧', '爱情', '奇幻']",英国,123,8.8,657530
127,1297052,1995,侧耳倾听,近藤喜文,"['本名阳子', '小林桂树', '高山南', '高桥一生']","['剧情', '爱情', '动画']",日本,111,8.9,456384
128,25814707,2015,小森林,森淳一,"['桥本爱', '三浦贵大', '松冈茉优', '温水洋一']",['剧情'],日本,120,9.0,375615
129,1292274,2004,幸福终点站,史蒂文·斯皮尔伯格,"['汤姆·汉克斯', '凯瑟琳·泽塔-琼斯', '斯坦利·图齐', '齐·麦克布赖德']","['剧情', '喜剧', '爱情']",美国,128,8.8,561983
130,2353023,2010,驯龙高手,迪恩·德布洛斯,"['杰伊·巴鲁切尔', '杰拉德·巴特勒', '克雷格·费格森', '亚美莉卡·费雷拉']","['动画', '奇幻', '冒险']",美国,98,8.8,746754
131,1294240,1990,教父3,弗朗西斯·福特·科波拉,"['阿尔·帕西诺', '黛安·基顿', '塔莉娅·夏尔', '安迪·加西亚']","['剧情', '犯罪']",美国,162,9.0,368624
132,26628357,2015,一个叫欧维的男人决定去死,汉内斯·赫尔姆,"['罗夫·拉斯加德', '巴哈·帕斯', '托比亚斯·阿姆博瑞', '菲利普·伯格']",['剧情'],瑞典,116,8.9,472036
133,1395091,1997,未麻的部屋,今敏,"['岩男润子', '松本梨香', '辻亲八', '大仓正章']","['动画', '惊悚', '奇幻']",日本,81 ,9.1,326321
134,5989818,2011,萤火之森,大森贵弘,"['佐仓绫音', '内山昂辉', '辻亲八', '山本兼平']","['剧情', '爱情', '动画', '奇幻']",日本,45,8.9,530890
135,1291579,2001,怪兽电力公司,彼特·道格特,"['约翰·古德曼', '比利·克里斯托', '玛丽·吉布斯', '史蒂夫·布西密']","['喜剧', '动画', '儿童', '奇幻', '冒险']",美国,92,8.8,660068
136,1309055,2005,哈利·波特与火焰杯,迈克·内威尔,"['丹尼尔·雷德克里夫', '艾玛·沃森', '鲁伯特·格林特', '迈克尔·刚本']","['悬疑', '奇幻', '冒险']",英国 / 美国,157 ,8.8,647620
137,1858711,2010,玩具总动员3,李·昂克里奇,"['汤姆·汉克斯', '蒂姆·艾伦', '琼·库萨克', '尼德·巴蒂']","['喜剧', '动画', '奇幻', '冒险']",美国,103,8.9,507451
138,1418200,2005,傲慢与偏见,乔·赖特,"['凯拉·奈特莉', '马修·麦克费登', '唐纳德·萨瑟兰', '布兰达·布莱斯']","['剧情', '爱情']",法国 / 英国 / 美国,129 ,8.7,788064
139,10437779,2013,新世界,朴勋政,"['李政宰', '崔岷植', '黄政民', '宋智孝']","['剧情', '犯罪']",韩国,134,8.9,425624
140,25986180,2016,釜山行,延尚昊,"['孔刘', '郑有美', '马东锡', '金秀安']","['动作', '惊悚', '灾难']",韩国,118,8.6,1183860
141,3287562,2010,神偷奶爸,皮埃尔·柯芬,"['史蒂夫·卡瑞尔', '杰森·席格尔', '拉塞尔·布兰德', '朱莉·安德鲁斯']","['喜剧', '动画', '冒险']",美国 / 法国,95,8.7,936883
142,6307447,2012,被解救的姜戈,昆汀·塔伦蒂诺,"['杰米·福克斯', '莱昂纳多·迪卡普里奥', '克里斯托弗·瓦尔兹', '塞缪尔·杰克逊']","['剧情', '动作', '西部', '冒险']",美国,163(中国大陆),8.8,601103
143,3072124,2009,玛丽和马克思,亚当·艾略特,"['托妮·科莱特', '菲利普·塞默·霍夫曼', '巴瑞·哈姆弗莱斯', '艾瑞克·巴纳']","['剧情', '喜剧', '动画']",澳大利亚 / 美国,92,9.0,418615
144,4268598,2010,告白,中岛哲也,"['松隆子', '冈田将生', '木村佳乃', '西井幸人']","['剧情', '悬疑']",日本,106,8.8,665262
145,1291545,2003,大鱼,蒂姆·波顿,"['伊万·麦克格雷格', '阿尔伯特·芬尼', '比利·克鲁德普', '杰西卡·兰格']","['剧情', '家庭', '奇幻', '冒险']",美国,125 ,8.8,562761
146,1307315,1979,哪吒闹海,王树忱,"['梁正晖', '邱岳峰', '毕克', '富润生']","['动画', '奇幻', '冒险']",中国大陆,65,9.2,255512
147,1316510,1993,射雕英雄传之东成西就,刘镇伟,"['梁朝伟', '林青霞', '张国荣', '叶玉卿']","['喜剧', '奇幻', '武侠', '古装']",中国香港,113(香港),8.7,629145
148,1303037,1993,喜宴,李安,"['赵文瑄', '归亚蕾', '郎雄', '金素梅']","['剧情', '喜剧', '爱情', '同性', '家庭']",中国台湾 / 美国,108,9.0,356692
149,4920389,2018,头号玩家,史蒂文·斯皮尔伯格,"['泰伊·谢里丹', '奥利维亚·库克', '本·门德尔森', '马克·里朗斯']","['动作', '科幻', '冒险']",美国,140,8.7,1351903
150,10463953,2014,模仿游戏,莫滕·泰杜姆,"['本尼迪克特·康伯巴奇', '凯拉·奈特莉', '马修·古迪', '罗里·金尼尔']","['剧情', '同性', '传记', '战争']",英国 / 美国,114,8.8,638308
151,4917726,2011,阳光姐妹淘,姜炯哲,"['沈恩敬', '闵孝琳', '姜素拉', '南宝拉']","['剧情', '喜剧']",韩国,124,8.8,585651
152,1306861,2001,我是山姆,杰茜·尼尔森,"['西恩·潘', '达科塔·范宁', '米歇尔·菲佛', '黛安·韦斯特']","['剧情', '家庭']",美国,132 ,9.0,333718
153,1461403,1982,茶馆,谢添,"['于是之', '郑榕', '蓝天野', '英若诚']","['剧情', '历史']",中国大陆,118,9.6,139978
154,1297518,1994,九品芝麻官,王晶,"['周星驰', '吴孟达', '张敏', '徐锦江']","['剧情', '喜剧', '古装']",中国香港 / 中国大陆,108,8.7,666417
155,1291557,2000,花样年华,王家卫,"['梁朝伟', '张曼玉', '潘迪华', '萧炳林']","['剧情', '爱情']",中国香港,98,8.7,598398
156,21360417,2013,恐怖直播,金秉祐,"['河正宇', '李璟荣', '全慧珍', '李大卫']","['剧情', '悬疑', '犯罪']",韩国,97,8.7,644038
157,26325320,2016,血战钢锯岭,梅尔·吉布森,"['安德鲁·加菲尔德', '萨姆·沃辛顿', '文斯·沃恩', '雨果·维文']","['剧情', '传记', '历史', '战争']",澳大利亚 / 美国,139(中国大陆),8.7,775034
158,1828115,2007,色，戒,李安,"['梁朝伟', '汤唯', '陈冲', '王力宏']","['剧情', '爱情', '情色']",中国台湾 / 中国大陆 / 美国 / 中国香港,158,8.7,792857
159,1295399,1954,七武士,黑泽明,"['三船敏郎', '志村乔', '津岛惠子', '岛崎雪子']","['剧情', '动作', '冒险']",日本,207,9.3,195116
160,10533913,2015,头脑特工队,彼特·道格特,"['艾米·波勒', '菲利丝·史密斯', '理查德·坎德', '比尔·哈德尔']","['喜剧', '动画', '冒险']",美国,95,8.8,602184
161,1293181,1960,惊魂记,阿尔弗雷德·希区柯克,"['安东尼·博金斯', '维拉·迈尔斯', '约翰·加文', '珍妮特·利']","['悬疑', '惊悚', '恐怖']",美国,109,9.0,288040
162,1302467,2003,黑客帝国3：矩阵革命,拉娜·沃卓斯基,"['基努·里维斯', '劳伦斯·菲什伯恩', '凯瑞-安·莫斯', '雨果·维文']","['动作', '科幻']",美国,129 ,8.8,441703
163,26683290,2016,你的名字。,新海诚,"['神木隆之介', '上白石萌音', '长泽雅美', '市原悦子']","['剧情', '爱情', '动画']",日本,106,8.5,1389685
164,1417598,2004,电锯惊魂,温子仁,"['雷·沃纳尔', '加利·艾尔维斯', '丹尼·格洛弗', '梁振邦']","['悬疑', '惊悚', '恐怖']",美国,103,8.8,524713
165,26611804,2017,三块广告牌,马丁·麦克唐纳,"['弗兰西斯·麦克多蒙德', '伍迪·哈里森', '山姆·洛克威尔', '艾比·考尼什']","['剧情', '犯罪']",英国 / 美国,115,8.7,811395
166,1793929,2013,达拉斯买家俱乐部,让-马克·瓦雷,"['马修·麦康纳', '詹妮弗·加纳', '杰瑞德·莱托', '斯蒂夫·扎恩']","['剧情', '同性', '传记']",美国,117,8.8,447131
167,1907966,2013,疯狂原始人,柯克·德·米科,"['尼古拉斯·凯奇', '艾玛·斯通', '瑞安·雷诺兹', '凯瑟琳·基纳']","['喜剧', '动画', '冒险']",美国,98,8.7,828886
168,25917973,2014,心迷宫,忻钰坤,"['霍卫民', '王笑天', '罗芸', '杨瑜珍']","['剧情', '悬疑', '犯罪']",中国大陆,110(中国大陆),8.7,513223
169,1578507,2007,谍影重重3,保罗·格林格拉斯,"['马特·达蒙', '朱丽娅·斯蒂尔斯', '大卫·斯特雷泽恩', '斯科特·格伦']","['动作', '悬疑', '惊悚']",美国 / 德国 / 法国 / 英国,115,8.8,412869
170,1292208,2002,上帝之城,费尔南多·梅里尔斯,"['亚历桑德雷·罗德里格斯', '莱安德鲁·菲尔米诺', '菲利佩·哈根森', '道格拉斯·席尔瓦']","['剧情', '犯罪']",巴西 / 法国,130,9.0,298516
171,1297574,1986,英雄本色,吴宇森,"['周润发', '狄龙', '张国荣', '朱宝意']","['剧情', '动作', '犯罪']",中国香港,95,8.6,532698
172,1291822,2004,卢旺达饭店,特瑞·乔治,"['唐·钱德尔', '苏菲·奥康内多', '华金·菲尼克斯', '尼克·诺特']","['剧情', '传记', '历史', '战争']",英国 / 南非 / 意大利 / 美国,121,8.9,325739
173,1295409,1991,纵横四海,吴宇森,"['周润发', '张国荣', '钟楚红', '朱江']","['剧情', '喜剧', '动作', '犯罪']",中国香港,108,8.8,419728
174,1291585,1984,风之谷,宫崎骏,"['岛本须美', '松田洋治', '榊原良子', '辻村真人']","['动画', '奇幻', '冒险']",日本,117,8.9,350457
175,25895901,2015,海街日记,是枝裕和,"['绫濑遥', '长泽雅美', '夏帆', '广濑铃']","['剧情', '家庭']",日本,127,8.8,441816
176,10808442,2013,爱在午夜降临前,理查德·林克莱特,"['伊桑·霍克', '朱莉·德尔佩', '肖姆斯·戴维-菲茨帕特里克', '詹妮弗·普里尔']","['剧情', '爱情']",美国 / 希腊,109,8.9,395701
177,1300374,1999,绿里奇迹,弗兰克·德拉邦特,"['汤姆·汉克斯', '大卫·摩斯', '迈克·克拉克·邓肯', '邦尼·亨特']","['剧情', '悬疑', '犯罪', '奇幻']",美国,189 ,8.9,324506
178,1304447,2000,记忆碎片,克里斯托弗·诺兰,"['盖·皮尔斯', '凯瑞-安·莫斯', '乔·潘托里亚诺', '小马克·布恩']","['剧情', '悬疑', '惊悚', '犯罪']",美国,113,8.7,593456
179,3792799,2010,岁月神偷,罗启锐,"['吴君如', '任达华', '钟绍图', '李治廷']","['剧情', '家庭']",中国香港 / 中国大陆,117,8.7,569634
180,1959195,1987,忠犬八公物语,神山征二郎,"['仲代达矢', '八千草薰', '柳叶敏郎', '尾美利德']",['剧情'],日本,107 ,9.2,193365
181,1862151,2006,疯狂的石头,宁浩,"['郭涛', '刘桦', '连晋', '黄渤']","['喜剧', '犯罪']",中国大陆 / 中国香港,106(香港),8.6,809879
182,24750126,2014,荒蛮故事,达米安·斯兹弗隆,"['达里奥·格兰迪内蒂', '玛丽娅·玛努尔', '莫妮卡·比利亚', '丽塔·科尔泰塞']","['剧情', '喜剧', '犯罪']",阿根廷 / 西班牙,122,8.8,438128
183,1293460,1952,雨中曲,斯坦利·多南,"['吉恩·凯利', '唐纳德·奥康纳', '黛比·雷诺斯', '简·哈根']","['喜剧', '爱情', '歌舞']",美国,103,9.1,221425
184,27622447,2018,小偷家族,是枝裕和,"['中川雅也', '安藤樱', '松冈茉优', '城桧吏']","['剧情', '家庭', '犯罪']",日本,117(中国大陆),8.7,804200
185,1292226,1968,2001太空漫游,斯坦利·库布里克,"['凯尔·杜拉', '加里·洛克伍德', '威廉姆·西尔维斯特', '丹尼尔·里希特']","['科幻', '惊悚', '冒险']",英国 / 美国,149,8.9,321895
186,25773932,2014,爆裂鼓手,达米恩·查泽雷,"['迈尔斯·特勒', 'J·K·西蒙斯', '保罗·雷瑟', '梅莉莎·班诺伊']","['剧情', '音乐']",美国,107,8.7,580403
187,27119724,2019,小丑,托德·菲利普斯,"['华金·菲尼克斯', '罗伯特·德尼罗', '马克·马龙', '莎姬·贝兹']","['剧情', '惊悚', '犯罪']",美国 / 加拿大,122,8.7,992096
188,1307856,1994,背靠背，脸对脸,黄建新,"['牛振华', '雷恪生', '李强', '句号']",['剧情'],中国大陆 / 中国香港,148,9.5,129182
189,6534248,2012,无敌破坏王,瑞奇·摩尔,"['约翰·C·赖利', '萨拉·西尔弗曼', '杰克·麦克布瑞尔', '简·林奇']","['喜剧', '动画', '奇幻', '冒险']",美国,101,8.7,529854
190,1307106,2003,无间道2,刘伟强,"['陈冠希', '余文乐', '曾志伟', '黄秋生']","['剧情', '惊悚', '犯罪']",中国香港,119,8.7,470153
191,2209573,2008,贫民窟的百万富翁,丹尼·博伊尔,"['戴夫·帕特尔', '沙鲁巴·舒克拉', '亚尼·卡普', '拉詹德拉纳斯·祖特施']","['剧情', '爱情']",英国,120,8.6,737607
192,1291578,2002,冰川时代,卡洛斯·沙尔丹哈,"['雷·罗马诺', '约翰·雷吉扎莫', '丹尼斯·利瑞', '杰克·布莱克']","['喜剧', '动画', '冒险']",美国,81,8.6,605034
193,1292328,1994,东邪西毒,王家卫,"['张国荣', '林青霞', '梁朝伟', '张学友']","['剧情', '动作', '爱情', '武侠', '古装']",中国香港 / 中国台湾,95,8.6,570590
194,24733428,2020,心灵奇旅,彼特·道格特,"['杰米·福克斯', '蒂娜·菲', '菲利西亚·拉斯海德', '阿米尔-卡利布·汤普森']","['动画', '音乐', '奇幻']",美国,101,8.7,963681
195,3011051,2009,恐怖游轮,克里斯托弗·史密斯,"['梅利莎·乔治', '利亚姆·海姆斯沃斯', '迈克尔·多曼', '瑞秋·卡帕尼']","['剧情', '悬疑', '惊悚']",英国 / 澳大利亚,99 ,8.5,848802
196,1292329,1991,牯岭街少年杀人事件,杨德昌,"['张震', '杨静怡', '张国柱', '王启赞']","['剧情', '犯罪']",中国台湾,237(导演剪辑版),8.9,294431
197,1867345,2007,遗愿清单,罗伯·莱纳,"['杰克·尼科尔森', '摩根·弗里曼', '西恩·海耶斯', '贝弗利·陶德']","['剧情', '喜剧', '冒险']",美国,97 ,8.7,453350
198,1307811,1989,魔女宅急便,宫崎骏,"['高山南', '佐久间玲', '户田惠子', '山口胜平']","['动画', '奇幻', '冒险']",日本,103,8.7,453068
199,1292401,2003,真爱至上,理查德·柯蒂斯,"['休·格兰特', '科林·费尔斯', '艾玛·汤普森', '凯拉·奈特莉']","['剧情', '喜剧', '爱情']",英国 / 美国 / 法国,135,8.6,725166
200,4848115,2010,你看起来好像很好吃,藤森雅也,"['山口胜平', '爱河里花子', '加藤清史郎', '原田知世']","['剧情', '动画', '儿童']",日本,90,8.9,329076
201,1310177,2003,东京教父,今敏,"['江守彻', '梅垣义明', '冈本绫', '饭塚昭三']","['剧情', '喜剧', '动画']",日本,92,9.0,225085
202,27059130,2017,大佛普拉斯,黄信尧,"['庄益增', '陈竹升', '戴立忍', '张少怀']","['剧情', '喜剧']",中国台湾,102,8.7,447486
203,1978709,2010,黑天鹅,达伦·阿伦诺夫斯基,"['娜塔莉·波特曼', '米拉·库尼斯', '文森特·卡索', '芭芭拉·赫希']","['剧情', '惊悚']",美国,108,8.6,772266
204,1308857,2004,可可西里,陆川,"['多布杰', '张垒', '奇道', '赵雪莹']","['剧情', '犯罪']",中国大陆 / 中国香港,85(中国大陆),8.9,299476
205,1293908,1931,城市之光,查理·卓别林,"['查理·卓别林', '弗吉尼亚·切瑞尔', '佛罗伦斯·李', '亨利·伯格曼']","['剧情', '喜剧', '爱情']",美国,87 ,9.3,143829
206,3075287,2011,源代码,邓肯·琼斯,"['杰克·吉伦哈尔', '维拉·法米加', '米歇尔·莫纳汉', '杰弗里·怀特']","['科幻', '悬疑', '惊悚']",美国 / 加拿大,93,8.5,824839
207,1291870,1988,雨人,巴瑞·莱文森,"['达斯汀·霍夫曼', '汤姆·克鲁斯', '瓦莱丽亚·戈利诺', '邦尼·亨特']",['剧情'],美国,133,8.7,399156
208,1309163,2004,恋恋笔记本,尼克·卡萨维蒂,"['瑞恩·高斯林', '瑞秋·麦克亚当斯', '吉娜·罗兰兹', '詹姆斯·加纳']","['剧情', '爱情']",美国,123,8.5,661664
209,25980443,2016,海边的曼彻斯特,肯尼思·洛纳根,"['卡西·阿弗莱克', '卢卡斯·赫奇斯', '米歇尔·威廉姆斯', 'C·J·威尔逊']","['剧情', '家庭']",美国,137,8.6,527654
210,4739952,2010,初恋这件小事,普特鹏·普罗萨卡·那·萨克那卡林,"['平采娜·乐维瑟派布恩', '马里奥·毛瑞尔', '苏达拉·布查蓬', '雅尼卡·桑普蕾舞']","['剧情', '喜剧', '爱情']",泰国,118(泰国),8.5,971950
211,1302827,2001,人工智能,史蒂文·斯皮尔伯格,"['海利·乔·奥斯蒙', '弗兰西丝·奥康纳', '山姆·洛巴兹', '杰克·托马斯']","['剧情', '科幻']",美国 / 英国,146,8.7,439532
212,5300054,2018,波西米亚狂想曲,布莱恩·辛格,"['拉米·马雷克', '本·哈迪', '约瑟夫·梅泽罗', '格威利姆·李']","['剧情', '同性', '音乐', '传记']",英国 / 美国,135,8.6,595261
213,1296909,1966,虎口脱险,热拉尔·乌里,"['路易·德·菲奈斯', '布尔维尔', '克劳迪奥·布鲁克', '安德丽·帕里西']","['喜剧', '战争']",法国 / 英国,132,8.9,253238
214,1303394,1993,青蛇,徐克,"['张曼玉', '王祖贤', '赵文卓', '吴兴国']","['剧情', '爱情', '奇幻', '古装']",中国香港 / 中国大陆,99,8.6,519125
215,1291844,1991,终结者2：审判日,詹姆斯·卡梅隆,"['阿诺·施瓦辛格', '琳达·汉密尔顿', '爱德华·福隆', '罗伯特·帕特里克']","['动作', '科幻']",美国 / 法国,137,8.8,337594
216,1291879,1950,罗生门,黑泽明,"['三船敏郎', '京町子', '森雅之', '志村乔']","['剧情', '悬疑', '犯罪']",日本,88,8.8,310027
217,3592854,2015,疯狂的麦克斯4：狂暴之路,乔治·米勒,"['汤姆·哈迪', '查理兹·塞隆', '尼古拉斯·霍尔特', '休·基斯-拜恩']","['动作', '科幻', '冒险']",澳大利亚 / 美国,120,8.7,522031
218,1293318,1988,萤火虫之墓,高畑勋,"['辰己努', '白石绫乃', '志乃原良子', '山口朱美']","['剧情', '动画', '战争']",日本,89 ,8.7,401182
219,1292287,1992,新龙门客栈,李惠民,"['张曼玉', '林青霞', '梁家辉', '甄子丹']","['动作', '爱情', '武侠', '古装']",中国香港 / 中国大陆,88,8.7,437961
220,1300117,1997,千钧一发,安德鲁·尼科尔,"['伊桑·霍克', '乌玛·瑟曼', '裘德·洛', '艾伦·阿金']","['剧情', '科幻', '惊悚']",美国,106,8.8,293055
221,1438652,2009,无耻混蛋,昆汀·塔伦蒂诺,"['布拉德·皮特', '梅拉尼·罗兰', '克里斯托弗·瓦尔兹', '伊莱·罗斯']","['剧情', '犯罪']",德国 / 美国,153,8.6,470050
222,1959877,2008,崖上的波妞,宫崎骏,"['神月柚莉爱', '土井洋辉', '山口智子', '长岛一茂']","['动画', '奇幻', '冒险']",日本,101,8.6,487927
223,1291992,1991,末路狂花,雷德利·斯科特,"['吉娜·戴维斯', '苏珊·萨兰登', '哈威·凯特尔', '迈克尔·马德森']","['剧情', '惊悚', '犯罪']",美国 / 英国 / 法国,130 ,8.9,248242
224,26787574,2017,奇迹男孩,斯蒂芬·卓博斯基,"['雅各布·特伦布莱', '朱莉娅·罗伯茨', '伊扎贝拉·维多维奇', '欧文·威尔逊']","['剧情', '家庭', '儿童']",美国 / 中国香港,113,8.6,545883
225,25807345,2013,彗星来的那一夜,詹姆斯·沃德·布柯特,"['艾米丽·芭尔多尼', '莫瑞·史特林', '尼古拉斯·布兰登', '劳伦·斯卡法莉娅']","['科幻', '悬疑', '惊悚']",美国 / 英国,89,8.6,569436
226,26430107,2015,二十二,郭柯,[],['纪录片'],中国大陆,99(公映版),8.7,288811
227,1304141,2003,黑客帝国2：重装上阵,拉娜·沃卓斯基,"['基努·里维斯', '劳伦斯·菲什伯恩', '凯瑞-安·莫斯', '雨果·维文']","['动作', '科幻']",美国,138,8.7,401157
228,34874432,2021,花束般的恋爱,土井裕泰,"['菅田将晖', '有村架纯', '细田佳央太', '清原果耶']","['剧情', '爱情']",日本,124,8.6,603207
229,25934014,2016,爱乐之城,达米恩·查泽雷,"['瑞恩·高斯林', '艾玛·斯通', '约翰·传奇', '罗丝玛丽·德薇特']","['剧情', '爱情', '歌舞']",美国,128,8.4,881122
230,1428175,2006,血钻,爱德华·兹威克,"['莱昂纳多·迪卡普里奥', '杰曼·翰苏', '詹妮弗·康纳利', '阿诺德·沃斯洛']","['剧情', '惊悚', '冒险']",美国 / 德国 / 英国,143 ,8.7,375061
231,25724855,2015,房间,伦尼·阿伯拉罕森,"['布丽·拉尔森', '雅各布·特伦布莱', '肖恩·布里吉格斯', '温迪·古逊']","['剧情', '家庭']",爱尔兰 / 加拿大 / 英国 / 美国,118,8.8,364724
232,1419936,2005,战争之王,安德鲁·尼科尔,"['尼古拉斯·凯奇', '布里吉特·莫伊纳汉', '杰瑞德·莱托', '伊安·霍姆']","['剧情', '犯罪']",法国 / 德国 / 美国,122 ,8.7,363546
233,2222996,2008,步履不停,是枝裕和,"['阿部宽', '夏川结衣', '江原由希子', '高桥和也']","['剧情', '家庭']",日本,115,8.8,275645
234,1293964,1940,魂断蓝桥,茂文·勒鲁瓦,"['费雯·丽', '罗伯特·泰勒', '露塞尔·沃特森', '弗吉尼亚·菲尔德']","['剧情', '爱情', '战争']",美国,108,8.8,274898
235,1297880,1987,芙蓉镇,谢晋,"['刘晓庆', '姜文', '郑在石', '张光北']","['剧情', '爱情']",中国大陆,164 ,9.3,132421
236,25864085,2015,火星救援,雷德利·斯科特,"['马特·达蒙', '杰西卡·查斯坦', '克里斯汀·韦格', '杰夫·丹尼尔斯']","['剧情', '科幻', '冒险']",英国 / 美国 / 匈牙利 / 约旦,142,8.5,715993
237,2051007,2010,哈利·波特与死亡圣器(上),大卫·叶茨,"['丹尼尔·雷德克里夫', '艾玛·沃森', '鲁伯特·格林特', '海伦娜·伯翰·卡特']","['奇幻', '冒险']",英国 / 美国,146,8.5,562947
238,1307394,2001,千年女优,今敏,"['庄司美代子', '小山茉美', '折笠富美子', '饭塚昭三']","['剧情', '爱情', '动画']",日本,87 ,8.8,262105
239,1308767,2004,谍影重重2,保罗·格林格拉斯,"['马特·达蒙', '布莱恩·考克斯', '琼·艾伦', '卡尔·厄本']","['动作', '悬疑', '惊悚']",美国 / 德国,108,8.7,347435
240,1305690,1990,阿飞正传,王家卫,"['张国荣', '张曼玉', '刘嘉玲', '刘德华']","['剧情', '爱情', '犯罪']",中国香港,94,8.5,504650
241,3552028,2009,弱点,约翰·李·汉考克,"['桑德拉·布洛克', '蒂姆·麦格罗', '昆东·亚伦', '杰·海德']","['剧情', '家庭', '传记', '运动']",美国,129,8.7,302507
242,1295865,1994,燃情岁月,爱德华·兹威克,"['布拉德·皮特', '安东尼·霍普金斯', '艾丹·奎因', '朱莉娅·奥蒙德']","['剧情', '爱情', '战争', '西部']",美国,133,8.8,283016
243,1304102,2002,谍影重重,道格·里曼,"['马特·达蒙', '弗朗卡·波滕特', '克里斯·库珀', '克里夫·欧文']","['动作', '悬疑', '惊悚']",美国 / 德国 / 捷克,119,8.6,419810
244,2213597,2008,朗读者,史蒂芬·戴德利,"['凯特·温丝莱特', '大卫·克劳斯', '拉尔夫·费因斯', '詹妮特·海因']","['剧情', '爱情']",美国 / 德国,124 ,8.6,449471
245,6874403,2013,再次出发之纽约遇见你,约翰·卡尼,"['凯拉·奈特莉', '马克·鲁弗洛', '亚当·莱文', '詹姆斯·柯登']","['喜剧', '爱情', '音乐']",美国,104,8.6,421993
246,1457217,2007,哈利·波特与凤凰社,大卫·叶茨,"['丹尼尔·雷德克里夫', '艾玛·沃森', '鲁伯特·格林特', '加里·奥德曼']","['奇幻', '冒险']",英国 / 美国,138,8.5,555442
247,2133323,2013,白日梦想家,本·斯蒂勒,"['本·斯蒂勒', '克里斯汀·韦格', '亚当·斯科特', '西恩·潘']","['剧情', '喜剧', '冒险']",美国 / 英国,114,8.6,461515
248,1760622,2006,香水,汤姆·提克威,"['本·卫肖', '艾伦·瑞克曼', '蕾切儿·哈伍德', '达斯汀·霍夫曼']","['剧情', '犯罪', '奇幻']",德国 / 法国 / 西班牙 / 美国 / 比利时,147,8.5,538536
249,1937946,2006,穿越时空的少女,细田守,"['仲里依纱', '石田卓也', '板仓光隆', '垣内彩未']","['剧情', '爱情', '科幻', '动画']",日本,98,8.6,377572
250,3443389,2009,海洋,雅克·贝汉,"['皮尔斯·布鲁斯南', '小佩德罗·阿门达里斯', '雅克·贝汉', '宫泽理惠']",['纪录片'],法国 / 瑞士 / 西班牙 / 美国 / 阿联酋 / 摩纳哥,104(法国),9.1,155417
